DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,10/5/2009,004B,0,
APT01,1,10/5/2009,HQ,0.6,
APT01,1,10/5/2009,HQ02,0.5,
APT01,1,10/5/2009,K01B,0,
APT01,1,10/5/2009,N01B,.,
APT01,1,10/5/2009,N02B,0,
APT01,1,10/5/2009,N4DF,0,
APT01,1,10/5/2009,N4DU,0,
APT01,1,10/5/2009,R01A,0.5,
APT01,1,10/6/2009,020B,3.1,
APT01,1,10/6/2009,002C,2.5,
APT01,1,10/6/2009,004B,0,
APT01,1,10/6/2009,HQ,1.2,
APT01,1,10/6/2009,HQ02,1.8,
APT01,1,10/6/2009,K01B,0,
APT01,1,10/6/2009,N01B,.,
APT01,1,10/6/2009,N02B,0,
APT01,1,10/6/2009,N4DF,0,
APT01,1,10/6/2009,N4DU,0,
APT01,1,10/6/2009,R01A,1.9,
APT01,1,10/7/2009,020B,22,
APT01,1,10/7/2009,002C,17,
APT01,1,10/7/2009,004B,15.2,
APT01,1,10/7/2009,HQ,12.5,
APT01,1,10/7/2009,HQ02,10,
APT01,1,10/7/2009,K01B,17.1,
APT01,1,10/7/2009,N01B,18.9,
APT01,1,10/7/2009,N02B,16,
APT01,1,10/7/2009,N4DF,17.4,
APT01,1,10/7/2009,N4DU,17.1,
APT01,1,10/7/2009,R01A,17.2,
APT01,1,10/8/2009,020B,10.8,
APT01,1,10/8/2009,002C,7.5,
APT01,1,10/8/2009,004B,7.1,
APT01,1,10/8/2009,HQ,8,
APT01,1,10/8/2009,HQ02,9.5,
APT01,1,10/8/2009,K01B,6.9,
APT01,1,10/8/2009,N01B,9.3,
APT01,1,10/8/2009,N02B,6.4,
APT01,1,10/8/2009,N4DF,4.1,
APT01,1,10/8/2009,N4DU,9.6,
APT01,1,10/8/2009,R01A,5.3,
APT01,1,10/11/2009,020B,0,
APT01,1,10/11/2009,002C,0.3,
APT01,1,10/11/2009,004B,0.1,
APT01,1,10/11/2009,HQ,1.5,
APT01,1,10/11/2009,HQ02,1.5,
APT01,1,10/11/2009,K01B,0,
APT01,1,10/11/2009,N01B,0.1,
APT01,1,10/11/2009,N02B,0,
APT01,1,10/11/2009,N4DF,0,
APT01,1,10/11/2009,N4DU,0,
APT01,1,10/11/2009,R01A,0,
APT01,1,10/12/2009,020B,0,
APT01,1,10/12/2009,002C,0.9,
APT01,1,10/12/2009,004B,0,
APT01,1,10/12/2009,HQ,1.2,
APT01,1,10/12/2009,HQ02,1,
APT01,1,10/12/2009,K01B,0,
APT01,1,10/12/2009,N01B,0,
APT01,1,10/12/2009,N02B,0,
APT01,1,10/12/2009,N4DF,0,
APT01,1,10/12/2009,N4DU,0.1,
APT01,1,10/12/2009,R01A,0.1,
APT01,1,10/13/2009,020B,14.2,
APT01,1,10/13/2009,002C,9.1,
APT01,1,10/13/2009,004B,10.6,
APT01,1,10/13/2009,HQ,11.8,
APT01,1,10/13/2009,HQ02,12,
APT01,1,10/13/2009,K01B,0,
APT01,1,10/13/2009,N01B,11.8,
APT01,1,10/13/2009,N02B,9.5,
APT01,1,10/13/2009,N4DF,10.3,
APT01,1,10/13/2009,N4DU,9,
APT01,1,10/13/2009,R01A,10.4,
APT01,1,10/14/2009,020B,2.3,
APT01,1,10/14/2009,002C,0.3,
APT01,1,10/14/2009,004B,0.9,
APT01,1,10/14/2009,HQ,2,
APT01,1,10/14/2009,HQ02,2,
APT01,1,10/14/2009,K01B,0.9,
APT01,1,10/14/2009,N01B,1.2,
APT01,1,10/14/2009,N02B,0,
APT01,1,10/14/2009,N4DF,0.4,
APT01,1,10/14/2009,N4DU,0.2,
APT01,1,10/14/2009,R01A,0.6,
APT01,1,10/17/2009,020B,0.2,
APT01,1,10/17/2009,002C,0.1,
APT01,1,10/17/2009,004B,0,
APT01,1,10/17/2009,HQ,0,
APT01,1,10/17/2009,HQ02,0,
APT01,1,10/17/2009,K01B,0,
APT01,1,10/17/2009,N01B,0.1,
APT01,1,10/17/2009,N02B,0,
APT01,1,10/17/2009,N4DF,0.1,
APT01,1,10/17/2009,N4DU,0,
APT01,1,10/17/2009,R01A,0.4,
APT01,1,10/18/2009,020B,0,
APT01,1,10/18/2009,002C,0,
APT01,1,10/18/2009,004B,0.3,
APT01,1,10/18/2009,HQ,0,
APT01,1,10/18/2009,HQ02,0,
APT01,1,10/18/2009,K01B,0.3,
APT01,1,10/18/2009,N01B,0.2,
APT01,1,10/18/2009,N02B,0,
APT01,1,10/18/2009,N4DF,0,
APT01,1,10/18/2009,N4DU,0,
APT01,1,10/18/2009,R01A,0.3,
APT01,1,10/19/2009,020B,0.1,
APT01,1,10/19/2009,002C,0.1,
APT01,1,10/19/2009,004B,0,
APT01,1,10/19/2009,HQ,0,
APT01,1,10/19/2009,HQ02,0,
APT01,1,10/19/2009,K01B,0,
APT01,1,10/19/2009,N01B,0,
APT01,1,10/19/2009,N02B,0,
APT01,1,10/19/2009,N4DF,0,
APT01,1,10/19/2009,N4DU,0,
APT01,1,10/19/2009,R01A,1,
APT01,1,10/20/2009,020B,0,
APT01,1,10/20/2009,002C,0,
APT01,1,10/20/2009,004B,0.2,
APT01,1,10/20/2009,HQ,0,
APT01,1,10/20/2009,HQ02,0,
APT01,1,10/20/2009,K01B,0.2,
APT01,1,10/20/2009,N01B,0,
APT01,1,10/20/2009,N02B,0,
APT01,1,10/20/2009,N4DF,0.2,
APT01,1,10/20/2009,N4DU,0.1,
APT01,1,10/20/2009,R01A,0.9,
APT01,1,10/21/2009,020B,35.6,
APT01,1,10/21/2009,002C,27,
APT01,1,10/21/2009,004B,23.1,
APT01,1,10/21/2009,HQ,27,
APT01,1,10/21/2009,HQ02,26.5,
APT01,1,10/21/2009,K01B,21.5,
APT01,1,10/21/2009,N01B,29.8,
APT01,1,10/21/2009,N02B,22,
APT01,1,10/21/2009,N4DF,26,
APT01,1,10/21/2009,N4DU,.,
APT01,1,10/21/2009,R01A,22.4,
APT01,1,10/22/2009,020B,14.8,
APT01,1,10/22/2009,002C,6.4,
APT01,1,10/22/2009,004B,7.1,
APT01,1,10/22/2009,HQ,6.7,
APT01,1,10/22/2009,HQ02,7.2,
APT01,1,10/22/2009,K01B,5.3,
APT01,1,10/22/2009,N01B,7.7,
APT01,1,10/22/2009,N02B,7,
APT01,1,10/22/2009,N4DF,6.1,
APT01,1,10/22/2009,N4DU,.,
APT01,1,10/22/2009,R01A,5,
APT01,1,10/25/2009,020B,4.4,
APT01,1,10/25/2009,002C,2.3,
APT01,1,10/25/2009,004B,1,
APT01,1,10/25/2009,HQ,1.8,
APT01,1,10/25/2009,HQ02,2,
APT01,1,10/25/2009,K01B,0,
APT01,1,10/25/2009,N01B,3.2,
APT01,1,10/25/2009,N02B,1.3,
APT01,1,10/25/2009,N4DF,2.1,
APT01,1,10/25/2009,N4DU,.,
APT01,1,10/25/2009,R01A,2.9,
APT01,1,10/26/2009,020B,0.1,
APT01,1,10/26/2009,002C,0,
APT01,1,10/26/2009,004B,0,
APT01,1,10/26/2009,HQ,0,
APT01,1,10/26/2009,HQ02,0,
APT01,1,10/26/2009,K01B,0,
APT01,1,10/26/2009,N01B,0,
APT01,1,10/26/2009,N02B,0.1,
APT01,1,10/26/2009,N4DF,0,
APT01,1,10/26/2009,N4DU,.,
APT01,1,10/26/2009,R01A,0.5,
APT01,1,10/27/2009,020B,0,
APT01,1,10/27/2009,002C,0,
APT01,1,10/27/2009,004B,0.2,
APT01,1,10/27/2009,HQ,0,
APT01,1,10/27/2009,HQ02,0,
APT01,1,10/27/2009,K01B,0.1,
APT01,1,10/27/2009,N01B,0.1,
APT01,1,10/27/2009,N02B,0.1,
APT01,1,10/27/2009,N4DF,0,
APT01,1,10/27/2009,N4DU,.,
APT01,1,10/27/2009,R01A,1,
APT01,1,10/29/2009,020B,32.9,
APT01,1,10/29/2009,002C,28,
APT01,1,10/29/2009,004B,22.1,
APT01,1,10/29/2009,HQ,30.2,
APT01,1,10/29/2009,HQ02,30.2,
APT01,1,10/29/2009,K01B,.,
APT01,1,10/29/2009,N01B,2.4,
APT01,1,10/29/2009,N02B,24.6,
APT01,1,10/29/2009,N4DF,24.9,
APT01,1,10/29/2009,N4DU,24.3,
APT01,1,10/29/2009,R01A,25.9,
APT01,1,11/2/2009,020B,3.1,
APT01,1,11/2/2009,002C,3,
APT01,1,11/2/2009,004B,2.2,
APT01,1,11/2/2009,HQ,2.4,
APT01,1,11/2/2009,HQ02,2.4,
APT01,1,11/2/2009,K01B,.,
APT01,1,11/2/2009,N01B,27.1,
APT01,1,11/2/2009,N02B,0.4,
APT01,1,11/2/2009,N4DF,2.5,
APT01,1,11/2/2009,N4DU,1.5,
APT01,1,11/2/2009,R01A,2.9,
APT01,1,11/9/2009,020B,.,
APT01,1,11/9/2009,002C,.,
APT01,1,11/9/2009,004B,.,
APT01,1,11/9/2009,HQ,6.8,
APT01,1,11/9/2009,HQ02,7.2,
APT01,1,11/9/2009,K01B,.,
APT01,1,11/9/2009,N01B,.,
APT01,1,11/9/2009,N02B,.,
APT01,1,11/9/2009,N4DF,.,
APT01,1,11/9/2009,N4DU,.,
APT01,1,11/9/2009,R01A,.,
APT01,1,11/15/2009,020B,.,
APT01,1,11/15/2009,002C,.,
APT01,1,11/15/2009,004B,.,
APT01,1,11/15/2009,HQ,6.3,
APT01,1,11/15/2009,HQ02,5,
APT01,1,11/15/2009,K01B,.,
APT01,1,11/15/2009,N01B,.,
APT01,1,11/15/2009,N02B,.,
APT01,1,11/15/2009,N4DF,.,
APT01,1,11/15/2009,N4DU,.,
APT01,1,11/15/2009,R01A,.,
APT01,1,11/16/2009,020B,.,
APT01,1,11/16/2009,002C,.,
APT01,1,11/16/2009,004B,.,
APT01,1,11/16/2009,HQ,14.7,
APT01,1,11/16/2009,HQ02,14,
APT01,1,11/16/2009,K01B,.,
APT01,1,11/16/2009,N01B,.,
APT01,1,11/16/2009,N02B,.,
APT01,1,11/16/2009,N4DF,.,
APT01,1,11/16/2009,N4DU,.,
APT01,1,11/16/2009,R01A,.,
APT01,1,11/23/2009,020B,.,
APT01,1,11/23/2009,002C,.,
APT01,1,11/23/2009,004B,.,
APT01,1,11/23/2009,HQ,7.2,
APT01,1,11/23/2009,HQ02,7.2,
APT01,1,11/23/2009,K01B,.,
APT01,1,11/23/2009,N01B,.,
APT01,1,11/23/2009,N02B,.,
APT01,1,11/23/2009,N4DF,.,
APT01,1,11/23/2009,N4DU,.,
APT01,1,11/23/2009,R01A,.,
APT01,1,11/24/2009,020B,.,
APT01,1,11/24/2009,002C,.,
APT01,1,11/24/2009,004B,.,
APT01,1,11/24/2009,HQ,7.2,
APT01,1,11/24/2009,HQ02,6.5,
APT01,1,11/24/2009,K01B,.,
APT01,1,11/24/2009,N01B,.,
APT01,1,11/24/2009,N02B,.,
APT01,1,11/24/2009,N4DF,.,
APT01,1,11/24/2009,N4DU,.,
APT01,1,11/24/2009,R01A,.,
APT01,1,12/6/2009,020B,.,
APT01,1,12/6/2009,002C,.,
APT01,1,12/6/2009,004B,.,
APT01,1,12/6/2009,HQ,0.5,
APT01,1,12/6/2009,HQ02,0.5,
APT01,1,12/6/2009,K01B,.,
APT01,1,12/6/2009,N01B,.,
APT01,1,12/6/2009,N02B,.,
APT01,1,12/6/2009,N4DF,.,
APT01,1,12/6/2009,N4DU,.,
APT01,1,12/6/2009,R01A,.,
APT01,1,12/7/2009,020B,.,
APT01,1,12/7/2009,002C,.,
APT01,1,12/7/2009,004B,.,
APT01,1,12/7/2009,HQ,2,
APT01,1,12/7/2009,HQ02,2.5,
APT01,1,12/7/2009,K01B,.,
APT01,1,12/7/2009,N01B,.,
APT01,1,12/7/2009,N02B,.,
APT01,1,12/7/2009,N4DF,.,
APT01,1,12/7/2009,N4DU,.,
APT01,1,12/7/2009,R01A,.,
APT01,1,12/8/2009,020B,.,
APT01,1,12/8/2009,002C,.,
APT01,1,12/8/2009,004B,.,
APT01,1,12/8/2009,HQ,12.3,
APT01,1,12/8/2009,HQ02,12.8,
APT01,1,12/8/2009,K01B,.,
APT01,1,12/8/2009,N01B,.,
APT01,1,12/8/2009,N02B,.,
APT01,1,12/8/2009,N4DF,.,
APT01,1,12/8/2009,N4DU,.,
APT01,1,12/8/2009,R01A,.,
APT01,1,12/23/2009,020B,.,
APT01,1,12/23/2009,002C,.,
APT01,1,12/23/2009,004B,.,
APT01,1,12/23/2009,HQ,14.4,
APT01,1,12/23/2009,HQ02,14.8,
APT01,1,12/23/2009,K01B,.,
APT01,1,12/23/2009,N01B,.,
APT01,1,12/23/2009,N02B,.,
APT01,1,12/23/2009,N4DF,.,
APT01,1,12/23/2009,N4DU,.,
APT01,1,12/23/2009,R01A,.,
APT01,1,12/24/2009,020B,.,
APT01,1,12/24/2009,002C,.,
APT01,1,12/24/2009,004B,.,
APT01,1,12/24/2009,HQ,7,
APT01,1,12/24/2009,HQ02,7.5,
APT01,1,12/24/2009,K01B,.,
APT01,1,12/24/2009,N01B,.,
APT01,1,12/24/2009,N02B,.,
APT01,1,12/24/2009,N4DF,.,
APT01,1,12/24/2009,N4DU,.,
APT01,1,12/24/2009,R01A,.,
APT01,1,12/25/2009,020B,.,
APT01,1,12/25/2009,002C,.,
APT01,1,12/25/2009,004B,.,
APT01,1,12/25/2009,HQ,7,
APT01,1,12/25/2009,HQ02,3.2,
APT01,1,12/25/2009,K01B,.,
APT01,1,12/25/2009,N01B,.,
APT01,1,12/25/2009,N02B,.,
APT01,1,12/25/2009,N4DF,.,
APT01,1,12/25/2009,N4DU,.,
APT01,1,12/25/2009,R01A,.,
APT01,1,12/29/2009,020B,.,
APT01,1,12/29/2009,002C,.,
APT01,1,12/29/2009,004B,.,
APT01,1,12/29/2009,HQ,1.2,
APT01,1,12/29/2009,HQ02,1.5,
APT01,1,12/29/2009,K01B,.,
APT01,1,12/29/2009,N01B,.,
APT01,1,12/29/2009,N02B,.,
APT01,1,12/29/2009,N4DF,.,
APT01,1,12/29/2009,N4DU,.,
APT01,1,12/29/2009,R01A,.,
APT01,1,1/6/2010,020B,.,
APT01,1,1/6/2010,002C,.,
APT01,1,1/6/2010,004B,.,
APT01,1,1/6/2010,HQ,2,old rain gauge
APT01,1,1/6/2010,HQ02,2.2,
APT01,1,1/6/2010,K01B,.,
APT01,1,1/6/2010,N01B,.,
APT01,1,1/6/2010,N02B,.,
APT01,1,1/6/2010,N4DF,.,
APT01,1,1/6/2010,N4DU,.,
APT01,1,1/6/2010,R01A,.,
APT01,1,1/19/2010,020B,.,
APT01,1,1/19/2010,002C,.,
APT01,1,1/19/2010,004B,.,
APT01,1,1/19/2010,HQ,0.5,old rain gauge
APT01,1,1/19/2010,HQ02,0.5,
APT01,1,1/19/2010,K01B,.,
APT01,1,1/19/2010,N01B,.,
APT01,1,1/19/2010,N02B,.,
APT01,1,1/19/2010,N4DF,.,
APT01,1,1/19/2010,N4DU,.,
APT01,1,1/19/2010,R01A,.,
APT01,1,1/22/2010,020B,.,
APT01,1,1/22/2010,002C,.,
APT01,1,1/22/2010,004B,.,
APT01,1,1/22/2010,HQ,0.5,old rain gauge
APT01,1,1/22/2010,HQ02,0.5,
APT01,1,1/22/2010,K01B,.,
APT01,1,1/22/2010,N01B,.,
APT01,1,1/22/2010,N02B,.,
APT01,1,1/22/2010,N4DF,.,
APT01,1,1/22/2010,N4DU,.,
APT01,1,1/22/2010,R01A,.,
APT01,1,1/23/2010,020B,.,
APT01,1,1/23/2010,002C,.,
APT01,1,1/23/2010,004B,.,
APT01,1,1/23/2010,HQ,2,old rain gauge
APT01,1,1/23/2010,HQ02,1.5,
APT01,1,1/23/2010,K01B,.,
APT01,1,1/23/2010,N01B,.,
APT01,1,1/23/2010,N02B,.,
APT01,1,1/23/2010,N4DF,.,
APT01,1,1/23/2010,N4DU,.,
APT01,1,1/23/2010,R01A,.,
APT01,1,1/29/2010,020B,.,
APT01,1,1/29/2010,002C,.,
APT01,1,1/29/2010,004B,.,
APT01,1,1/29/2010,HQ,0.2,old rain gauge
APT01,1,1/29/2010,HQ02,0.2,
APT01,1,1/29/2010,K01B,.,
APT01,1,1/29/2010,N01B,.,
APT01,1,1/29/2010,N02B,.,
APT01,1,1/29/2010,N4DF,.,
APT01,1,1/29/2010,N4DU,.,
APT01,1,1/29/2010,R01A,.,
APT01,1,2/4/2010,020B,.,
APT01,1,2/4/2010,002C,.,
APT01,1,2/4/2010,004B,.,
APT01,1,2/4/2010,HQ,6.5,old rain gauge
APT01,1,2/4/2010,HQ02,6.2,
APT01,1,2/4/2010,K01B,.,
APT01,1,2/4/2010,N01B,.,
APT01,1,2/4/2010,N02B,.,
APT01,1,2/4/2010,N4DF,.,
APT01,1,2/4/2010,N4DU,.,
APT01,1,2/4/2010,R01A,.,
APT01,1,2/5/2010,020B,.,
APT01,1,2/5/2010,002C,.,
APT01,1,2/5/2010,004B,.,
APT01,1,2/5/2010,HQ,4.2,old rain gauge
APT01,1,2/5/2010,HQ02,4.5,
APT01,1,2/5/2010,K01B,.,
APT01,1,2/5/2010,N01B,.,
APT01,1,2/5/2010,N02B,.,
APT01,1,2/5/2010,N4DF,.,
APT01,1,2/5/2010,N4DU,.,
APT01,1,2/5/2010,R01A,.,
APT01,1,2/19/2010,020B,.,
APT01,1,2/19/2010,002C,.,
APT01,1,2/19/2010,004B,.,
APT01,1,2/19/2010,HQ,3.2,old rain gauge
APT01,1,2/19/2010,HQ02,3,
APT01,1,2/19/2010,K01B,.,
APT01,1,2/19/2010,N01B,.,
APT01,1,2/19/2010,N02B,.,
APT01,1,2/19/2010,N4DF,.,
APT01,1,2/19/2010,N4DU,.,
APT01,1,2/19/2010,R01A,.,
APT01,1,2/20/2010,020B,.,
APT01,1,2/20/2010,002C,.,
APT01,1,2/20/2010,004B,.,
APT01,1,2/20/2010,HQ,0.5,old rain gauge
APT01,1,2/20/2010,HQ02,0.2,
APT01,1,2/20/2010,K01B,.,
APT01,1,2/20/2010,N01B,.,
APT01,1,2/20/2010,N02B,.,
APT01,1,2/20/2010,N4DF,.,
APT01,1,2/20/2010,N4DU,.,
APT01,1,2/20/2010,R01A,.,
APT01,1,2/21/2010,020B,.,
APT01,1,2/21/2010,002C,.,
APT01,1,2/21/2010,004B,.,
APT01,1,2/21/2010,HQ,2,old rain gauge
APT01,1,2/21/2010,HQ02,3.2,
APT01,1,2/21/2010,K01B,.,
APT01,1,2/21/2010,N01B,.,
APT01,1,2/21/2010,N02B,.,
APT01,1,2/21/2010,N4DF,.,
APT01,1,2/21/2010,N4DU,.,
APT01,1,2/21/2010,R01A,.,
APT01,1,3/8/2010,020B,.,
APT01,1,3/8/2010,002C,.,
APT01,1,3/8/2010,004B,.,
APT01,1,3/8/2010,HQ,14.2,old rain gauge
APT01,1,3/8/2010,HQ02,14.2,
APT01,1,3/8/2010,K01B,.,
APT01,1,3/8/2010,N01B,.,
APT01,1,3/8/2010,N02B,.,
APT01,1,3/8/2010,N4DF,.,
APT01,1,3/8/2010,N4DU,.,
APT01,1,3/8/2010,R01A,.,
APT01,1,3/9/2010,020B,.,
APT01,1,3/9/2010,002C,.,
APT01,1,3/9/2010,004B,.,
APT01,1,3/9/2010,HQ,0.5,old rain gauge
APT01,1,3/9/2010,HQ02,0.5,
APT01,1,3/9/2010,K01B,.,
APT01,1,3/9/2010,N01B,.,
APT01,1,3/9/2010,N02B,.,
APT01,1,3/9/2010,N4DF,.,
APT01,1,3/9/2010,N4DU,.,
APT01,1,3/9/2010,R01A,.,
APT01,1,3/10/2010,020B,.,
APT01,1,3/10/2010,002C,.,
APT01,1,3/10/2010,004B,.,
APT01,1,3/10/2010,HQ,6,old rain gauge
APT01,1,3/10/2010,HQ02,6,
APT01,1,3/10/2010,K01B,.,
APT01,1,3/10/2010,N01B,.,
APT01,1,3/10/2010,N02B,.,
APT01,1,3/10/2010,N4DF,.,
APT01,1,3/10/2010,N4DU,.,
APT01,1,3/10/2010,R01A,.,
APT01,1,3/11/2010,020B,.,
APT01,1,3/11/2010,002C,.,
APT01,1,3/11/2010,004B,.,
APT01,1,3/11/2010,HQ,6,old rain gauge
APT01,1,3/11/2010,HQ02,6,
APT01,1,3/11/2010,K01B,.,
APT01,1,3/11/2010,N01B,.,
APT01,1,3/11/2010,N02B,.,
APT01,1,3/11/2010,N4DF,.,
APT01,1,3/11/2010,N4DU,.,
APT01,1,3/11/2010,R01A,.,
APT01,1,3/12/2010,020B,.,
APT01,1,3/12/2010,002C,.,
APT01,1,3/12/2010,004B,.,
APT01,1,3/12/2010,HQ,3,old rain gauge
APT01,1,3/12/2010,HQ02,3,
APT01,1,3/12/2010,K01B,.,
APT01,1,3/12/2010,N01B,.,
APT01,1,3/12/2010,N02B,.,
APT01,1,3/12/2010,N4DF,.,
APT01,1,3/12/2010,N4DU,.,
APT01,1,3/12/2010,R01A,.,
APT01,1,3/19/2010,020B,.,
APT01,1,3/19/2010,002C,.,
APT01,1,3/19/2010,004B,.,
APT01,1,3/19/2010,HQ,4.8,old rain gauge
APT01,1,3/19/2010,HQ,6.1,
APT01,1,3/19/2010,HQ02,8.2,
APT01,1,3/19/2010,K01B,.,
APT01,1,3/19/2010,N01B,.,
APT01,1,3/19/2010,N02B,.,
APT01,1,3/19/2010,N4DF,.,
APT01,1,3/19/2010,N4DU,.,
APT01,1,3/19/2010,R01A,.,
APT01,1,3/20/2010,HQ,0.3,
APT01,1,3/24/2010,020B,.,
APT01,1,3/24/2010,002C,.,
APT01,1,3/24/2010,004B,.,
APT01,1,3/24/2010,HQ,16.5,old rain gauge
APT01,1,3/24/2010,HQ,17.3,
APT01,1,3/24/2010,HQ02,18,
APT01,1,3/24/2010,K01B,.,
APT01,1,3/24/2010,N01B,.,
APT01,1,3/24/2010,N02B,.,
APT01,1,3/24/2010,N4DF,.,
APT01,1,3/24/2010,N4DU,.,
APT01,1,3/24/2010,R01A,.,
APT01,1,3/27/2010,020B,.,
APT01,1,3/27/2010,002C,.,
APT01,1,3/27/2010,004B,.,
APT01,1,3/27/2010,HQ,3.8,old rain gauge
APT01,1,3/27/2010,HQ,4.1,
APT01,1,3/27/2010,HQ02,3.5,
APT01,1,3/27/2010,K01B,.,
APT01,1,3/27/2010,N01B,.,
APT01,1,3/27/2010,N02B,.,
APT01,1,3/27/2010,N4DF,.,
APT01,1,3/27/2010,N4DU,.,
APT01,1,3/27/2010,R01A,.,
APT01,1,4/2/2010,020B,3,
APT01,1,4/2/2010,002C,2.4,
APT01,1,4/2/2010,004B,0.4,
APT01,1,4/2/2010,HQ,2,old rain gauge
APT01,1,4/2/2010,HQ,1.8,
APT01,1,4/2/2010,HQ02,2,
APT01,1,4/2/2010,K01B,1.7,
APT01,1,4/2/2010,N01B,2.2,
APT01,1,4/2/2010,N02B,1.2,
APT01,1,4/2/2010,N4DF,2,
APT01,1,4/2/2010,N4DU,2,
APT01,1,4/2/2010,R01A,1.9,
APT01,1,4/7/2010,020B,5,
APT01,1,4/7/2010,002C,5.3,
APT01,1,4/7/2010,004B,.,
APT01,1,4/7/2010,HQ,5,old rain gauge
APT01,1,4/7/2010,HQ,4.1,
APT01,1,4/7/2010,HQ02,4.5,
APT01,1,4/7/2010,K01B,4,
APT01,1,4/7/2010,N01B,4.9,
APT01,1,4/7/2010,N02B,3.2,
APT01,1,4/7/2010,N4DF,5.2,
APT01,1,4/7/2010,N4DU,4.3,
APT01,1,4/7/2010,R01A,4.4,
APT01,1,4/15/2010,020B,12.2,
APT01,1,4/15/2010,002C,11.4,
APT01,1,4/15/2010,004B,6.4,
APT01,1,4/15/2010,HQ,13.2,old rain gauge
APT01,1,4/15/2010,HQ,8.9,
APT01,1,4/15/2010,HQ02,9,
APT01,1,4/15/2010,K01B,10,
APT01,1,4/15/2010,N01B,18,
APT01,1,4/15/2010,N02B,11,
APT01,1,4/15/2010,N4DF,11,
APT01,1,4/15/2010,N4DU,7.1,
APT01,1,4/15/2010,R01A,17,
APT01,1,4/16/2010,020B,19,
APT01,1,4/16/2010,002C,18,
APT01,1,4/16/2010,004B,10.5,
APT01,1,4/16/2010,HQ,9.8,old rain gauge
APT01,1,4/16/2010,HQ,12.7,
APT01,1,4/16/2010,HQ02,12.2,
APT01,1,4/16/2010,K01B,15.2,
APT01,1,4/16/2010,N01B,8,
APT01,1,4/16/2010,N02B,10.6,
APT01,1,4/16/2010,N4DF,10.9,
APT01,1,4/16/2010,N4DU,15.5,
APT01,1,4/16/2010,R01A,8.1,
APT01,1,4/22/2010,020B,75,
APT01,1,4/22/2010,002C,54.1,
APT01,1,4/22/2010,004B,64.5,
APT01,1,4/22/2010,HQ,76,old rain gauge
APT01,1,4/22/2010,HQ,74.7,
APT01,1,4/22/2010,HQ02,80,
APT01,1,4/22/2010,K01B,49,
APT01,1,4/22/2010,N01B,63,
APT01,1,4/22/2010,N02B,71.9,
APT01,1,4/22/2010,N4DF,70.1,
APT01,1,4/22/2010,N4DU,62.3,
APT01,1,4/22/2010,R01A,72.1,
APT01,1,4/23/2010,020B,14.1,
APT01,1,4/23/2010,002C,12.9,
APT01,1,4/23/2010,004B,7,
APT01,1,4/23/2010,HQ,13,old rain gauge
APT01,1,4/23/2010,HQ,13.2,
APT01,1,4/23/2010,HQ02,8.3,
APT01,1,4/23/2010,K01B,12,
APT01,1,4/23/2010,N01B,11,
APT01,1,4/23/2010,N02B,7.5,
APT01,1,4/23/2010,N4DF,8.2,
APT01,1,4/23/2010,N4DU,8.8,
APT01,1,4/23/2010,R01A,3.1,
APT01,1,4/27/2010,HQ,0.5,
APT01,1,4/30/2010,020B,13,
APT01,1,4/30/2010,002C,13,
APT01,1,4/30/2010,004B,6,
APT01,1,4/30/2010,HQ,15.2,old rain gauge
APT01,1,4/30/2010,HQ,12.4,
APT01,1,4/30/2010,HQ02,14,
APT01,1,4/30/2010,K01B,12.4,
APT01,1,4/30/2010,N01B,11.5,
APT01,1,4/30/2010,N02B,6.2,
APT01,1,4/30/2010,N4DF,8,
APT01,1,4/30/2010,N4DU,11.5,
APT01,1,4/30/2010,R01A,10,
APT01,1,5/6/2010,020B,.,
APT01,1,5/6/2010,002C,1.6,
APT01,1,5/6/2010,004B,0,
APT01,1,5/6/2010,HQ,1.8,old rain gauge
APT01,1,5/6/2010,HQ,2,
APT01,1,5/6/2010,HQ02,1.8,
APT01,1,5/6/2010,K01B,0,
APT01,1,5/6/2010,N01B,1.9,
APT01,1,5/6/2010,N02B,0,
APT01,1,5/6/2010,N4DF,0,
APT01,1,5/6/2010,N4DU,2.1,
APT01,1,5/6/2010,R01A,3,
APT01,1,5/7/2010,020B,.,
APT01,1,5/7/2010,002C,0,
APT01,1,5/7/2010,004B,0,
APT01,1,5/7/2010,HQ,0.4,old rain gauge
APT01,1,5/7/2010,HQ,0.8,
APT01,1,5/7/2010,HQ02,0.5,
APT01,1,5/7/2010,K01B,0,
APT01,1,5/7/2010,N01B,0,
APT01,1,5/7/2010,N02B,0,
APT01,1,5/7/2010,N4DF,0,
APT01,1,5/7/2010,N4DU,0,
APT01,1,5/7/2010,R01A,0,
APT01,1,5/10/2010,020B,.,
APT01,1,5/10/2010,002C,9.3,
APT01,1,5/10/2010,004B,4.2,
APT01,1,5/10/2010,HQ,8.8,old rain gauge
APT01,1,5/10/2010,HQ,7.4,
APT01,1,5/10/2010,HQ02,9.2,
APT01,1,5/10/2010,K01B,1.7,
APT01,1,5/10/2010,N01B,8.5,
APT01,1,5/10/2010,N02B,1.2,
APT01,1,5/10/2010,N4DF,3.4,
APT01,1,5/10/2010,N4DU,7,
APT01,1,5/10/2010,R01A,6,
APT01,1,5/12/2010,020B,13.1,
APT01,1,5/12/2010,002C,10.8,
APT01,1,5/12/2010,004B,3,
APT01,1,5/12/2010,HQ,7.5,old rain gauge
