DATACODE,RECTYPE,Recyear,Recmonth,Recday,Watershed_name,Soil_type,Repsite,Spp_code,Species,Genus,Spp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,COMMENTS,Family,Suborder
CGR02,2,2014,7,28,N20B,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,2,1,NA,NA,2,NA,1,3,1,NA,10,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,2,NA,1,NA,NA,NA,NA,NA,4,7,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,a,39,Pardalophora haldemani,Pardalophora,haldemani,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,1,1,NA,1,NA,2,5,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,1,NA,2,NA,NA,4,NA,2,1,NA,10,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,1,1,9,1,2,2,5,3,2,26,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,1,NA,4,NA,1,1,2,9,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,3,1,4,NA,1,3,NA,12,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,2,1,NA,1,1,NA,5,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,1,1,3,NA,2,NA,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,1,1,NA,NA,NA,2,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,2,3,2,2,2,3,1,NA,NA,15,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,7,28,N20B,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,1,NA,NA,NA,1,NA,NA,1,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,2,NA,1,NA,1,2,1,2,NA,10,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,2,NA,1,1,2,NA,3,2,NA,11,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,2,NA,NA,NA,2,3,4,5,NA,18,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,2,NA,NA,NA,NA,1,3,7,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,1D,fl,b,21,Orphulella speciosa,Orphulella,speciosa,3,1,3,4,7,4,3,4,3,1,33,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,2,1,NA,1,NA,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,1,NA,1,NA,1,1,1,NA,5,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,2,NA,NA,NA,1,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,1,NA,1,NA,NA,2,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,1,2,NA,4,3,1,4,NA,NA,16,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,2,NA,NA,NA,3,2,3,NA,NA,12,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,1,1,NA,NA,2,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,4F,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,22,Mermiria picta,Mermiria,picta,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,1,1,NA,NA,1,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,1,NA,NA,1,NA,NA,NA,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,20B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,2,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,2,Schistocerca lineata,Schistocerca,lineata,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,2,2,1,1,1,NA,NA,1,NA,8,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,1,NA,NA,4,NA,2,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,2,1,NA,3,1,NA,NA,NA,NA,8,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,2,2,NA,1,NA,1,1,NA,7,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N1B,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,5,5,1,1,1,NA,NA,1,NA,NA,14,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,NA,1,1,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,1,NA,1,1,2,2,NA,NA,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,1,NA,NA,NA,1,NA,3,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,28,Boopedon gracile,Boopedon,gracile,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,2,NA,NA,1,NA,1,NA,NA,2,6,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,33,Arphia xanthoptera,Arphia,xanthoptera,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,a,39,Pardalophora haldemani,Pardalophora,haldemani,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,1,1,NA,NA,2,NA,NA,3,4,11,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,NA,NA,3,NA,NA,1,NA,5,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,28,Boopedon gracile,Boopedon,gracile,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4A,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,3,1,NA,NA,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,2,2,NA,NA,1,1,NA,1,1,8,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,1,NA,1,NA,NA,NA,NA,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,1,2,2,NA,NA,NA,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,2,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N4D,fl,b,39,Pardalophora haldemani,Pardalophora,haldemani,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,4,Hypochlora alba,Hypochlora,alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,1,NA,NA,1,NA,NA,NA,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,3,NA,NA,3,3,1,2,2,15,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,2,Schistocerca lineata,Schistocerca,lineata,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,2,NA,1,NA,1,1,1,NA,6,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,2,1,2,2,NA,NA,3,4,14,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,1,NA,1,NA,NA,NA,1,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,3,3,3,3,3,3,NA,NA,5,2,25,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,13,Melanoplus packardii,Melanoplus,packardii,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,NA,1,1,NA,1,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,Acrididae,Caelifera
CGR02,2,2014,8,4,N20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,1,NA,2,NA,NA,2,NA,1,NA,4,10,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2015,7,30,1D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,3,2,NA,NA,NA,NA,1,6,NA,Acrididae,Caelifera
