Datacode,Rectype,Recyear,Recmonth,Recday,Season,Transect,Watershed_name,Observation_number,Species,AOU_code,Common_name,Distance,Count,Sex,Status,Comments,Time,Duration,Observer
CBP01,1,2005,6,16,2005-3,14,20B,73,FISP,FISP,Field Sparrow,22,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,74,DICK,DICK,Dickcissel,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,75,BEVI,BEVI,Bell's Vireo,44,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,76,NOBO,NOBO,Northern Bobwhite,48,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,77,BHCO,BHCO,Brown-headed Cowbird,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,78,BHCO,BHCO,Brown-headed Cowbird,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,79,GRCA,GRCA,Gray Catbird,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,80,BAOR,BAOR,Baltimore Oriole,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,81,DICK,DICK,Dickcissel,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,82,BHCO,BHCO,Brown-headed Cowbird,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,16,2005-3,14,20B,83,DICK,DICK,Dickcissel,42,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,1,BHCO,BHCO,Brown-headed Cowbird,25,1,U,U,NA,Start=0715 CT: End=0826 CT,71,B.K. Sandercock
CBP01,1,2005,6,7,2005-3,18,N20B,2,BHCO,BHCO,Brown-headed Cowbird,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,3,GRSP,GRSP,Grasshopper Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,4,MODO,MODO,Mourning Dove,62,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,5,MODO,MODO,Mourning Dove,62,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,6,NOBO,NOBO,Northern Bobwhite,74,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,7,EAME,EAME,Eastern Meadowlark,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,8,EAME,EAME,Eastern Meadowlark,26,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,9,EAME,EAME,Eastern Meadowlark,26,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,10,GRSP,GRSP,Grasshopper Sparrow,16,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,11,GRSP,GRSP,Grasshopper Sparrow,32,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,12,BEVI,BEVI,Bell's Vireo,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,13,BEVI,BEVI,Bell's Vireo,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,14,FISP,FISP,Field Sparrow,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,15,FISP,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,16,FISP,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,17,GRCA,GRCA,Gray Catbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,18,BHCO,BHCO,Brown-headed Cowbird,44,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,19,BHCO,BHCO,Brown-headed Cowbird,44,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,20,AMGO,AMGO,American Goldfinch,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,21,AMGO,AMGO,American Goldfinch,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,22,BEVI,BEVI,Bell's Vireo,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,23,BHCO,BHCO,Brown-headed Cowbird,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,24,BEVI,BEVI,Bell's Vireo,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,25,NOBO,NOBO,Northern Bobwhite,104,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,26,GRSP,GRSP,Grasshopper Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,27,BHCO,BHCO,Brown-headed Cowbird,64,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,28,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,29,EAME,EAME,Eastern Meadowlark,42,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,30,BEVI,BEVI,Bell's Vireo,84,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,31,BEVI,BEVI,Bell's Vireo,84,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,32,BEVI,BEVI,Bell's Vireo,84,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,33,AMGO,AMGO,American Goldfinch,38,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,34,FISP,FISP,Field Sparrow,64,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,35,BEVI,BEVI,Bell's Vireo,38,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,36,GRCA,GRCA,Gray Catbird,16,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,37,DICK,DICK,Dickcissel,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,38,GRSP,GRSP,Grasshopper Sparrow,42,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,39,BHCO,BHCO,Brown-headed Cowbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,40,BAOR,BAOR,Baltimore Oriole,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,41,EAME,EAME,Eastern Meadowlark,118,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,42,BEVI,BEVI,Bell's Vireo,36,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,43,EAME,EAME,Eastern Meadowlark,38,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,44,EAME,EAME,Eastern Meadowlark,32,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,45,BEVI,BEVI,Bell's Vireo,64,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,46,BHCO,BHCO,Brown-headed Cowbird,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,47,BHCO,BHCO,Brown-headed Cowbird,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,48,DICK,DICK,Dickcissel,42,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,49,DICK,DICK,Dickcissel,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,50,GRSP,GRSP,Grasshopper Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,51,GRSP,GRSP,Grasshopper Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,52,EAME,EAME,Eastern Meadowlark,110,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,53,BHCO,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,54,GRSP,GRSP,Grasshopper Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,55,EATO,EATO,Eastern Towhee,58,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,56,BEVI,BEVI,Bell's Vireo,74,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,57,DICK,DICK,Dickcissel,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,58,GRSP,GRSP,Grasshopper Sparrow,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,59,GRSP,GRSP,Grasshopper Sparrow,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,60,BHCO,BHCO,Brown-headed Cowbird,72,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,61,BHCO,BHCO,Brown-headed Cowbird,72,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,62,EATO,EATO,Eastern Towhee,40,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,63,BGGN,BGGN,Blue-gray Gnatcatcher,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,64,BGGN,BGGN,Blue-gray Gnatcatcher,45,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,65,BCCH,BCCH,Black-capped Chickadee,42,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,66,BRTH,BRTH,Brown Thrasher,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,67,BRTH,BRTH,Brown Thrasher,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,68,DICK,DICK,Dickcissel,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,69,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,70,EAME,EAME,Eastern Meadowlark,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,71,AMGO,AMGO,American Goldfinch,52,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,72,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,73,BHCO,BHCO,Brown-headed Cowbird,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,74,BEVI,BEVI,Bell's Vireo,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,75,BHCO,BHCO,Brown-headed Cowbird,0,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,76,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,77,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,78,DICK,DICK,Dickcissel,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,79,DICK,DICK,Dickcissel,50,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,80,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,81,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,82,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,83,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,84,EATO,EATO,Eastern Towhee,54,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,85,BHCO,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,86,BHCO,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,87,DICK,DICK,Dickcissel,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,88,DICK,DICK,Dickcissel,92,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,89,INBU,INBU,Indigo Bunting,56,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,90,BEVI,BEVI,Bell's Vireo,120,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,91,GRSP,GRSP,Grasshopper Sparrow,65,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,92,BHCO,BHCO,Brown-headed Cowbird,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,93,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,94,BHCO,BHCO,Brown-headed Cowbird,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,95,BHCO,BHCO,Brown-headed Cowbird,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,96,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,97,EAME,EAME,Eastern Meadowlark,86,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,98,EAME,EAME,Eastern Meadowlark,28,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,99,NOBO,NOBO,Northern Bobwhite,130,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,100,UPSA,UPSA,Upland Sandpiper,85,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,101,BHCO,BHCO,Brown-headed Cowbird,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,102,BEVI,BEVI,Bell's Vireo,0,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,103,FISP,FISP,Field Sparrow,115,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,104,DICK,DICK,Dickcissel,5,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,105,BEVI,BEVI,Bell's Vireo,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,106,BRTH,BRTH,Brown Thrasher,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,107,BEVI,BEVI,Bell's Vireo,22,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,108,LASP,LASP,Lark Sparrow,22,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,109,BEVI,BEVI,Bell's Vireo,26,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,110,HOWR,HOWR,House Wren,120,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,111,EAME,EAME,Eastern Meadowlark,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,112,DICK,DICK,Dickcissel,66,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,113,BHCO,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,114,BHCO,BHCO,Brown-headed Cowbird,20,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,115,BEVI,BEVI,Bell's Vireo,60,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,116,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,117,BHCO,BHCO,Brown-headed Cowbird,146,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,118,BHCO,BHCO,Brown-headed Cowbird,146,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,119,BHCO,BHCO,Brown-headed Cowbird,146,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,120,FISP,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,121,BHCO,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,122,BHCO,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,123,DICK,DICK,Dickcissel,90,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,124,HOWR,HOWR,House Wren,52,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,125,GRSP,GRSP,Grasshopper Sparrow,40,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,126,WITU,WITU,Wild Turkey,15,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,127,BRTH,BRTH,Brown Thrasher,35,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,128,LASP,LASP,Lark Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2005,6,7,2005-3,18,N20B,129,NOCA,NOCA,Northern Cardinal,40,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,14,2006-1,1,N4D,1,EATO,SPTO,Spotted Towhee,25,1,U,U,NA,Start=0758 CT: End=0827 CT,29,B.K. Sandercock
CBP01,1,2006,1,14,2006-1,1,N4D,2,ATSP,ATSP,American Tree Sparrow,34,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,14,2006-1,1,N4D,3,ATSP,ATSP,American Tree Sparrow,34,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,14,2006-1,1,N4D,4,ATSP,ATSP,American Tree Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,14,2006-1,1,N4D,5,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,14,2006-1,1,N4D,6,ATSP,ATSP,American Tree Sparrow,44,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,1,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,Start=0821 CT: End=0842 CT,21,B.K. Sandercock
CBP01,1,2006,1,7,2006-1,2,N4B,2,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,3,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,4,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,5,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,6,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,7,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,8,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,9,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,10,DEJU,DEJU,Dark-eyed Junco,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,11,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,12,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,13,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,14,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,15,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,16,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,17,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,18,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,19,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,20,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,21,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,22,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,23,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,24,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,25,ATSP,ATSP,American Tree Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,2,N4B,26,AMCR,AMCR,American Crow,250,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,6,2006-1,3,4B,1,ATSP,ATSP,American Tree Sparrow,30,1,U,U,NA,Start=0756 CT: End=0818 CT,22,B.K. Sandercock
CBP01,1,2006,1,13,2006-1,6,N1B,1,LALO,LALO,Lapland Longspur,40,1,U,U,NA,Start=0744 CT: End=0756 CT,12,B.K. Sandercock
CBP01,1,2006,1,13,2006-1,6,N1B,2,LALO,LALO,Lapland Longspur,40,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,16,2006-1,8,1D,1,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,Start=0751 CT: End=0818 CT,27,B.K. Sandercock
CBP01,1,2006,1,16,2006-1,8,1D,2,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,1,SPTO,SPTO,Spotted Towhee,10,1,U,U,NA,Start=0815 CT: End=0834 CT,19,B.K. Sandercock
CBP01,1,2006,1,13,2006-1,14,20B,2,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,3,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,4,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,5,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,6,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,7,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,8,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,9,AMRO,AMRO,American Robin,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,10,EABL,EABL,Eastern Bluebird,52,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,13,2006-1,14,20B,11,EABL,EABL,Eastern Bluebird,52,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,1,ATSP,ATSP,American Tree Sparrow,5,1,U,U,NA,Start=0730 CT: End=0814 CT,44,B.K. Sandercock
CBP01,1,2006,1,7,2006-1,18,N20B,2,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,3,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,4,ATSP,ATSP,American Tree Sparrow,15,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,5,ATSP,ATSP,American Tree Sparrow,15,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,6,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,7,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,8,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,9,AMGO,AMGO,American Goldfinch,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,10,LALO,LALO,Lapland Longspur,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,11,LALO,LALO,Lapland Longspur,50,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,12,EABL,EABL,Eastern Bluebird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2006,1,7,2006-1,18,N20B,13,DOWO,DOWO,Downy Woodpecker,100,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,1,DICK,DICK,Dickcissel,10,1,U,U,NA,Start=0626 CT: End=0721 CT,55,B.K. Sandercock
CBP01,1,2006,6,18,2006-3,1,N4D,2,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,3,BHCO,BHCO,Brown-headed Cowbird,52,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,4,BEVI,BEVI,Bell's Vireo,42,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,5,DICK,DICK,Dickcissel,26,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,6,DICK,DICK,Dickcissel,26,1,U,U,NA,NA,NA,NA
CBP01,1,2006,6,18,2006-3,1,N4D,7,BHCO,BHCO,Brown-headed Cowbird,22,1,U,U,NA,NA,NA,NA
