DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB01,1,2008,10,7,001d,fl,d,1,37.55,2.17,,0.00,0.00,
PAB01,1,2008,10,7,001d,fl,d,2,74.44,5.79,,0.00,0.00,
PAB01,1,2008,10,7,001d,fl,d,3,60.81,0.63,,0.00,0.00,
PAB01,1,2008,10,7,001d,fl,d,5,51.18,10.18,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,a,3,125.34,0.02,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,a,1,66.33,0.04,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,a,2,60.29,0.24,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,a,5,76.91,0.20,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,a,4,93.85,28.34,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,b,3,49.09,1.17,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,b,5,63.81,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,b,4,66.80,0.11,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,b,1,64.31,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,b,2,58.85,0.01,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,c,1,57.13,0.41,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,c,2,71.78,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,c,3,84.86,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,c,4,49.68,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,c,5,68.44,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,d,3,73.90,0.00,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,d,4,56.41,1.71,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,d,5,67.70,0.24,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,d,2,58.88,0.16,,0.00,0.00,
PAB01,1,2008,10,7,001d,tu,d,1,61.96,0.00,,0.00,0.00,
PAB01,1,2008,10,2,020b,fl,a,5,24.67,2.80,,45.02,0.00,
PAB01,1,2008,10,2,020b,fl,a,4,47.85,7.66,,23.83,0.00,
PAB01,1,2008,10,2,020b,fl,a,2,44.53,0.00,,61.49,0.00,
PAB01,1,2008,10,2,020b,fl,a,1,49.56,0.11,,83.58,0.00,
PAB01,1,2008,10,2,020b,fl,a,3,17.51,10.25,,34.46,0.00,
PAB01,1,2008,10,2,020b,fl,b,1,29.41,1.35,,36.57,0.00,
PAB01,1,2008,10,2,020b,fl,b,2,37.08,9.46,,36.12,0.00,
PAB01,1,2008,10,2,020b,fl,b,3,56.21,1.70,,38.00,21.67,
PAB01,1,2008,10,2,020b,fl,b,4,25.02,1.13,,30.00,0.00,
PAB01,1,2008,10,2,020b,fl,b,5,23.00,0.56,,30.99,0.00,
PAB01,1,2008,10,2,020b,fl,c,5,39.99,1.57,,35.04,2.15,
PAB01,1,2008,10,2,020b,fl,c,4,41.45,3.38,,50.53,0.00,
PAB01,1,2008,10,2,020b,fl,c,3,62.15,4.79,,21.75,0.00,
PAB01,1,2008,10,2,020b,fl,c,2,9.84,54.44,,14.58,0.00,
PAB01,1,2008,10,2,020b,fl,c,1,42.26,6.34,,40.56,0.00,
PAB01,1,2008,10,2,020b,fl,d,5,98.59,3.49,,50.60,0.00,
PAB01,1,2008,10,2,020b,fl,d,4,30.90,31.39,,40.23,9.95,
PAB01,1,2008,10,2,020b,fl,d,3,44.15,12.24,,31.23,0.00,
PAB01,1,2008,10,2,020b,fl,d,2,70.11,0.00,,43.66,0.00,
PAB01,1,2008,10,2,020b,fl,d,1,32.58,6.71,,34.86,0.00,
PAB01,1,2008,10,2,020b,tu,d,1,42.03,17.01,,97.06,0.00,
PAB01,1,2008,10,2,020b,tu,d,2,120.61,7.87,,62.10,0.00,
PAB01,1,2008,10,2,020b,tu,d,3,32.14,21.30,,24.00,1.19,
PAB01,1,2008,10,2,020b,tu,d,4,24.66,17.30,,53.04,0.00,
PAB01,1,2008,10,2,020b,tu,d,5,12.74,22.48,,64.99,26.65,
PAB01,1,2009,9,24,001d,fl,a,5,70.16,8.43,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,a,4,56.36,1.05,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,a,3,60.96,1.42,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,a,2,75.88,3.57,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,a,1,44.46,0.29,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,b,5,48.28,0.02,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,b,4,27.53,0.00,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,b,3,36.36,2.40,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,b,2,46.83,2.56,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,b,1,42.88,0.00,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,c,5,42.17,0.55,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,c,4,43.59,6.82,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,c,3,44.02,2.57,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,c,2,44.80,1.73,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,c,1,52.59,0.39,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,d,3,35.00,3.17,,0.00,0.00,
PAB01,1,2009,9,24,001d,fl,d,5,44.04,2.73,,0.00,4.29,
PAB01,1,2009,9,24,001d,fl,d,4,37.68,0.13,,0.00,1.11,
PAB01,1,2009,9,24,001d,fl,d,2,56.79,0.19,,0.00,2.22,
PAB01,1,2009,9,24,001d,fl,d,1,52.05,0.10,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,a,5,67.38,1.08,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,a,4,83.12,6.77,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,a,3,74.53,7.17,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,a,1,88.22,2.91,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,a,2,50.68,2.21,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,b,3,45.22,2.00,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,b,4,56.32,0.23,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,b,2,69.14,0.99,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,b,5,80.85,0.83,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,b,1,66.47,3.49,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,c,5,128.15,3.54,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,c,4,84.35,1.72,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,c,3,90.09,1.27,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,c,2,70.62,1.37,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,c,1,62.96,0.12,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,d,5,79.30,0.00,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,d,4,65.87,0.65,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,d,3,54.09,4.42,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,d,2,86.11,0.88,,0.00,0.00,
PAB01,1,2009,9,23,001d,tu,d,1,47.83,1.85,,0.00,0.00,
PAB01,1,2009,9,25,020b,fl,a,1,28.37,,,48.17,6.09,
PAB01,1,2009,9,25,020b,fl,a,2,62.16,0.15,,59.54,0.00,
PAB01,1,2009,9,25,020b,fl,a,3,19.83,0.95,,26.16,19.49,
PAB01,1,2009,9,25,020b,fl,a,4,12.41,1.62,,44.40,0.00,
PAB01,1,2009,9,25,020b,fl,a,5,56.41,0.00,,141.30,0.00,
PAB01,1,2009,9,25,020b,fl,b,2,21.28,0.00,,34.12,0.00,
PAB01,1,2009,9,25,020b,fl,b,3,29.91,1.79,,44.03,0.00,
PAB01,1,2009,9,25,020b,fl,b,4,5.17,76.19,,92.79,0.00,
PAB01,1,2009,9,25,020b,fl,b,5,71.00,9.69,,47.12,0.00,
PAB01,1,2009,9,25,020b,fl,b,1,51.28,3.06,,55.63,0.00,
PAB01,1,2009,9,25,020b,fl,c,1,37.40,0.00,,28.91,10.32,
PAB01,1,2009,9,25,020b,fl,c,2,47.32,0.00,,59.54,4.22,
PAB01,1,2009,9,25,020b,fl,c,3,29.33,3.94,,28.61,17.47,
PAB01,1,2009,9,25,020b,fl,c,4,53.35,0.23,,54.02,0.00,
PAB01,1,2009,9,25,020b,fl,c,5,27.78,10.87,,62.68,0.00,
PAB01,1,2009,9,25,020b,fl,d,3,15.37,3.33,,71.84,0.00,
PAB01,1,2009,9,25,020b,fl,d,2,35.38,1.10,,87.55,0.00,
PAB01,1,2009,9,25,020b,fl,d,4,55.86,3.89,,71.87,0.00,
PAB01,1,2009,9,25,020b,fl,d,5,10.13,6.81,,34.62,0.00,
PAB01,1,2009,9,25,020b,fl,d,1,29.76,4.89,,33.96,0.00,
PAB01,1,2009,9,28,020b,tu,a,1,32.67,11.83,,22.89,0.00,
PAB01,1,2009,9,28,020b,tu,a,2,68.95,5.22,,32.82,0.00,
PAB01,1,2009,9,28,020b,tu,a,4,38.90,20.28,,25.89,0.00,
PAB01,1,2009,9,28,020b,tu,a,3,6.97,8.67,,3.66,2.66,
PAB01,1,2009,9,28,020b,tu,a,5,14.69,24.32,,55.91,0.00,
PAB01,1,2009,9,28,020b,tu,b,4,24.48,1.43,,85.14,0.00,
PAB01,1,2009,9,28,020b,tu,b,3,15.43,5.91,,64.35,8.24,
PAB01,1,2009,9,28,020b,tu,b,2,7.77,0.05,,30.90,2.01,
PAB01,1,2009,9,28,020b,tu,b,1,11.96,6.03,,45.80,250.41,woody=dogwood
PAB01,1,2009,9,28,020b,tu,b,5,43.25,11.40,,81.94,0.80,
PAB01,1,2009,9,28,020b,tu,c,5,23.72,2.08,,21.49,94.53,woody=dogwood
PAB01,1,2009,9,28,020b,tu,c,4,10.20,7.43,,25.38,0.00,
PAB01,1,2009,9,28,020b,tu,c,3,9.55,5.91,,8.68,27.05,
PAB01,1,2009,9,28,020b,tu,c,2,6.13,24.78,,9.85,13.50,
PAB01,1,2009,9,28,020b,tu,c,1,15.04,0.14,,32.22,0.00,forb=leaves only
PAB01,1,2009,9,28,020b,tu,d,1,12.41,7.48,,78.01,0.00,
PAB01,1,2009,9,28,020b,tu,d,2,11.35,1.74,,25.65,0.82,
PAB01,1,2009,9,28,020b,tu,d,3,17.36,0.89,,33.00,0.00,
PAB01,1,2009,9,28,020b,tu,d,4,7.66,11.35,,12.35,0.15,
PAB01,1,2009,9,28,020b,tu,d,5,7.31,0.00,,11.24,46.67,
PAB01,1,2009,10,1,004b,fl,a,5,34.71,1.14,,0.00,12.11,
PAB01,1,2009,10,1,004b,fl,a,4,24.46,2.58,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,a,3,83.29,0.34,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,a,2,53.45,0.95,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,a,1,50.82,0.76,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,b,2,37.42,3.06,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,b,3,55.81,2.01,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,b,4,41.67,21.55,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,b,5,17.39,0.92,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,b,1,38.22,1.03,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,c,1,74.33,5.44,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,c,2,21.54,6.61,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,c,3,29.18,1.29,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,c,4,18.30,8.45,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,c,5,38.47,0.61,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,d,5,37.42,2.49,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,d,4,39.68,2.98,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,d,3,30.83,2.24,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,d,2,56.03,6.75,,0.00,0.00,
PAB01,1,2009,10,1,004b,fl,d,1,60.23,3.34,,0.00,4.49,
PAB01,1,2009,10,1,004b,tu,a,5,48.95,5.22,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,a,1,62.04,18.36,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,a,2,12.37,17.82,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,a,3,88.98,10.88,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,a,4,50.14,16.27,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,b,5,19.60,16.40,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,b,4,38.85,5.45,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,b,3,13.68,7.45,,0.00,7.17,
PAB01,1,2009,10,1,004b,tu,b,2,65.02,1.38,,0.00,4.68,
PAB01,1,2009,10,1,004b,tu,b,1,32.38,30.91,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,c,2,94.22,0.66,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,c,1,37.83,8.72,,0.00,12.02,
PAB01,1,2009,10,1,004b,tu,c,4,61.64,3.16,,0.00,8.47,
PAB01,1,2009,10,1,004b,tu,c,5,92.86,5.37,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,c,3,29.90,1.88,,0.00,8.51,
PAB01,1,2009,10,1,004b,tu,d,1,33.34,11.10,,0.00,0.34,
PAB01,1,2009,10,1,004b,tu,d,3,14.06,0.00,,0.00,63.32,
PAB01,1,2009,10,1,004b,tu,d,5,0.33,34.64,,0.00,52.09,
PAB01,1,2009,10,1,004b,tu,d,2,4.91,29.38,,0.00,0.00,
PAB01,1,2009,10,1,004b,tu,d,4,62.78,59.06,,0.00,20.96,
PAB01,1,2010,10,14,001d,fl,a,1,35.01,0.24,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,a,2,45.88,0.00,,0.00,1.50,
PAB01,1,2010,10,14,001d,fl,a,3,61.61,0.35,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,a,4,41.81,0.29,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,a,5,51.45,0.00,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,b,3,72.24,0.15,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,b,1,65.70,0.22,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,b,2,55.06,1.66,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,b,4,32.08,0.00,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,b,5,69.75,0.73,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,c,4,38.98,0.29,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,c,3,34.81,0.96,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,c,2,64.84,0.22,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,c,1,47.62,0.24,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,c,5,41.69,0.34,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,d,3,55.29,0.72,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,d,1,41.42,4.64,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,d,2,66.26,10.07,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,d,4,47.60,1.86,,0.00,0.00,
PAB01,1,2010,10,14,001d,fl,d,5,63.40,0.63,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,a,1,107.96,0.04,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,a,2,86.64,0.05,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,a,3,106.51,0.00,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,a,4,52.58,1.75,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,a,5,56.62,2.05,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,b,1,75.63,0.34,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,b,2,64.82,1.28,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,b,3,74.20,1.61,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,b,4,49.17,2.41,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,b,5,65.49,0.08,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,c,1,82.62,0.04,,0.00,0.00,forb=leaves only
PAB01,1,2010,10,13,001d,tu,c,2,53.82,1.07,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,c,3,81.61,0.00,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,c,5,91.39,4.01,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,c,4,61.13,0.34,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,d,2,66.55,1.07,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,d,1,85.62,4.20,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,d,3,54.64,0.87,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,d,4,93.05,0.43,,0.00,0.00,
PAB01,1,2010,10,13,001d,tu,d,5,95.08,1.16,,0.00,0.00,
PAB01,1,2010,10,18,004b,fl,a,2,28.90,1.70,,32.46,0.00,
PAB01,1,2010,10,18,004b,fl,a,3,27.28,0.50,,71.41,0.00,
PAB01,1,2010,10,18,004b,fl,a,4,16.10,0.00,,80.70,0.00,
PAB01,1,2010,10,18,004b,fl,a,5,26.29,2.29,,55.40,0.00,
PAB01,1,2010,10,18,004b,fl,a,1,41.66,1.71,,26.61,0.00,
PAB01,1,2010,10,18,004b,fl,b,4,23.69,3.08,,29.74,0.00,
PAB01,1,2010,10,18,004b,fl,b,2,27.37,1.60,,62.43,0.00,
PAB01,1,2010,10,18,004b,fl,b,3,28.02,0.00,,67.30,0.19,
PAB01,1,2010,10,18,004b,fl,b,5,79.11,3.65,,35.35,10.27,
PAB01,1,2010,10,18,004b,fl,b,1,16.83,4.47,,57.37,0.00,
PAB01,1,2010,10,18,004b,fl,c,4,62.97,10.27,,47.44,0.00,
PAB01,1,2010,10,18,004b,fl,c,1,20.73,7.33,,46.53,0.00,
PAB01,1,2010,10,18,004b,fl,c,3,29.64,2.80,,37.21,0.00,
PAB01,1,2010,10,18,004b,fl,c,5,18.29,6.75,,46.99,0.00,
PAB01,1,2010,10,18,004b,fl,c,2,36.32,5.19,,38.83,0.00,
PAB01,1,2010,10,18,004b,fl,d,3,15.05,0.00,,54.57,0.00,
PAB01,1,2010,10,18,004b,fl,d,2,35.62,0.00,,50.73,0.00,
PAB01,1,2010,10,18,004b,fl,d,1,18.76,0.42,,39.84,0.00,
PAB01,1,2010,10,18,004b,fl,d,4,23.02,4.05,,24.67,0.00,
PAB01,1,2010,10,18,004b,fl,d,5,21.73,2.94,,36.97,0.00,
PAB01,1,2010,10,18,004b,tu,a,4,32.29,9.22,,58.34,0.00,
PAB01,1,2010,10,18,004b,tu,a,3,24.91,4.92,,46.30,0.00,
PAB01,1,2010,10,18,004b,tu,a,2,49.12,2.00,,30.83,0.00,
PAB01,1,2010,10,18,004b,tu,a,1,63.27,1.77,,55.80,0.00,
PAB01,1,2010,10,18,004b,tu,a,5,11.48,5.23,,46.49,0.00,
PAB01,1,2010,10,18,004b,tu,b,5,21.97,5.86,,66.88,2.10,
PAB01,1,2010,10,18,004b,tu,b,4,18.20,9.92,,56.18,6.46,kept in place of #2
PAB01,1,2010,10,18,004b,tu,b,3,32.76,10.85,,64.68,0.00,
PAB01,1,2010,10,18,004b,tu,b,2,0.00,0.19,,84.70,5.28,
PAB01,1,2010,10,18,004b,tu,b,1,1.72,0.98,,62.79,4.68,
PAB01,1,2010,10,18,004b,tu,c,1,2.65,0.48,,93.73,6.07,
PAB01,1,2010,10,18,004b,tu,c,2,16.12,28.79,,55.43,0.00,
PAB01,1,2010,10,18,004b,tu,c,3,0.00,0.00,,28.87,1.63,
PAB01,1,2010,10,18,004b,tu,c,4,24.93,0.97,,78.40,0.00,
PAB01,1,2010,10,18,004b,tu,c,5,28.27,2.07,,23.36,9.09,
PAB01,1,2010,10,18,004b,tu,d,5,6.50,0.72,,19.49,0.57,woody=leaves only
PAB01,1,2010,10,18,004b,tu,d,4,0.00,2.19,,40.56,429.52,
PAB01,1,2010,10,18,004b,tu,d,3,2.44,5.96,,42.60,0.57,
PAB01,1,2010,10,18,004b,tu,d,2,88.95,0.00,,67.95,24.03,
PAB01,1,2010,10,18,004b,tu,d,1,0.00,0.00,,78.35,92.57,
PAB01,1,2010,10,8,020b,fl,a,1,32.31,0.14,,85.02,0.00,
PAB01,1,2010,10,8,020b,fl,a,2,19.85,0.26,,76.80,0.20,
PAB01,1,2010,10,8,020b,fl,a,3,21.57,0.73,,71.68,1.29,
PAB01,1,2010,10,8,020b,fl,a,4,18.48,2.70,,64.63,0.00,
PAB01,1,2010,10,8,020b,fl,a,5,13.39,1.53,,78.96,0.00,
PAB01,1,2010,10,8,020b,fl,b,2,42.77,0.00,,70.92,0.00,
PAB01,1,2010,10,8,020b,fl,b,5,20.04,6.15,,61.46,0.00,
PAB01,1,2010,10,8,020b,fl,b,4,21.96,6.99,,40.62,0.00,
PAB01,1,2010,10,8,020b,fl,b,3,16.63,0.50,,45.97,0.00,
PAB01,1,2010,10,8,020b,fl,b,1,23.58,5.36,,61.84,0.00,
PAB01,1,2010,10,8,020b,fl,c,5,15.34,6.29,,45.98,0.00,
PAB01,1,2010,10,8,020b,fl,c,4,27.84,1.68,,76.57,0.00,
PAB01,1,2010,10,8,020b,fl,c,3,30.78,0.00,,43.82,0.00,
PAB01,1,2010,10,8,020b,fl,c,2,25.56,0.00,,65.60,0.41,
PAB01,1,2010,10,8,020b,fl,c,1,26.23,18.32,,43.52,0.00,
PAB01,1,2010,10,8,020b,fl,d,5,14.36,2.67,,54.52,0.00,
PAB01,1,2010,10,8,020b,fl,d,4,9.85,3.54,,114.22,0.00,
PAB01,1,2010,10,8,020b,fl,d,3,11.49,9.41,,43.27,5.11,kept to replace them.
PAB01,1,2010,10,8,020b,fl,d,2,10.35,24.59,,42.24,6.98,accidently tossed. 4&5
PAB01,1,2010,10,8,020b,fl,d,1,2.96,24.67,,63.36,0.00,kept 1.4.and 5;2 and 3
PAB01,1,2010,10,8,020b,tu,a,4,17.87,20.92,,88.08,0.00,
PAB01,1,2010,10,8,020b,tu,a,5,29.63,1.36,,61.39,0.00,
PAB01,1,2010,10,8,020b,tu,a,3,0.00,0.39,,21.44,320.98,
PAB01,1,2010,10,8,020b,tu,a,2,15.38,7.50,,61.43,0.00,
PAB01,1,2010,10,8,020b,tu,a,1,19.56,7.10,,63.29,0.00,
PAB01,1,2010,10,8,020b,tu,b,5,20.98,10.29,,71.52,5.03,
PAB01,1,2010,10,8,020b,tu,b,4,22.20,3.26,,60.57,23.81,
PAB01,1,2010,10,8,020b,tu,b,3,33.51,21.88,,76.73,7.56,
PAB01,1,2010,10,8,020b,tu,b,2,1.03,2.75,,49.53,9.68,
PAB01,1,2010,10,8,020b,tu,b,1,27.24,3.80,,56.85,0.00,
PAB01,1,2010,10,8,020b,tu,c,1,9.92,24.22,,24.86,0.00,
PAB01,1,2010,10,8,020b,tu,c,2,19.61,9.42,,48.60,0.00,
PAB01,1,2010,10,8,020b,tu,c,3,7.32,36.39,,20.65,0.00,
PAB01,1,2010,10,8,020b,tu,c,4,0.07,0.00,,9.21,45.69,
PAB01,1,2010,10,8,020b,tu,c,5,0.17,0.00,,58.40,0.00,
PAB01,1,2010,10,8,020b,tu,d,4,12.57,0.52,,37.39,11.15,
PAB01,1,2010,10,8,020b,tu,d,3,19.80,0.05,,49.73,33.10,
PAB01,1,2010,10,8,020b,tu,d,2,23.53,0.19,,56.76,0.42,
PAB01,1,2010,10,8,020b,tu,d,1,38.66,2.44,,127.66,0.00,
PAB01,1,2010,10,8,020b,tu,d,5,26.69,57.93,,68.36,0.00,
PAB01,1,2011,9,15,001d,fl,a,5,51.07,4.42,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,a,3,30.22,4.84,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,a,2,27.41,1.15,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,a,1,36.38,1.61,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,a,4,50.22,1.41,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,b,3,22.70,0.21,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,b,1,50.29,0.52,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,b,5,46.01,0.00,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,b,4,53.47,5.14,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,b,2,33.75,1.76,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,c,1,41.46,0.14,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,c,5,42.22,0.18,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,c,3,38.81,0.16,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,c,4,36.57,10.00,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,c,2,30.13,1.24,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,d,3,35.76,1.15,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,d,2,55.50,4.60,,0.00,0.45,
PAB01,1,2011,9,15,001d,fl,d,1,32.78,16.72,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,d,5,36.18,1.13,,0.00,0.00,
PAB01,1,2011,9,15,001d,fl,d,4,28.42,1.28,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,a,2,82.65,1.43,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,a,1,99.65,3.09,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,a,3,78.09,1.57,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,a,4,64.78,2.52,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,a,5,66.61,4.19,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,b,4,81.68,0.53,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,b,5,54.31,1.73,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,b,2,57.95,,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,b,1,55.15,8.30,,0.00,0.00,
PAB01,1,2011,9,15,001d,tu,b,3,72.59,0.25,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,c,5,75.08,7.58,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,c,4,55.72,0.00,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,c,3,57.91,5.79,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,c,2,81.74,0.28,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,c,1,42.82,0.80,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,d,5,61.24,1.08,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,d,4,84.83,4.02,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,d,3,79.86,0.00,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,d,2,83.13,1.39,,0.00,0.00,
PAB01,1,2011,9,14,001d,tu,d,1,67.56,1.99,,0.00,0.00,
